player.playerId,name,player.photoURL,player.jumperNumber,team.name,Disposals,Marks,Goals,tackles,games
CD_I1012668,Caitlin Greiser,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1012668.png,9,Richmond,9.833333333,3.25,0.833333333,1.333333333,12
CD_I1012692,Kate Dempsey,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1012692.png,19,Richmond,13.45454545,1.909090909,0,1.545454545,11
CD_I1012694,Alice Edmonds,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1012694.png,33,Western Bulldogs,10.41666667,2.083333333,0.25,4.333333333,12
CD_I1012700,Beth Lynch,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1012700.png,20,Richmond,10.18181818,2.727272727,0,4.272727273,11
CD_I1012709,Tara Bohanna,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1012709.png,42,Carlton,8.307692308,3,1.153846154,1.384615385,13
CD_I1012712,Alison Drennan,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1012712.png,10,West Coast Eagles,13.57142857,1.857142857,0,6.142857143,7
CD_I1012713,Shelley Heath,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1012713.png,30,Melbourne,16.21428571,1.428571429,0.142857143,6.714285714,14
CD_I1012716,Selena Karlson,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1012716.png,20,Collingwood,2.5,0.5,0,1.5,2
CD_I1012957,Alice Mitchell,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1012957.png,8,Sydney Swans,7.833333333,2.583333333,0,1.833333333,12
CD_I1012987,Serene Watson,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1012987.png,12,St Kilda,22.07692308,3.538461538,0,2.538461538,13
CD_I1012989,Taylor Smith,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1012989.png,31,Brisbane Lions,8.4,2.466666667,1.2,1.933333333,15
CD_I1012994,Bella R. Smith,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1012994.png,22,Fremantle,6,1.75,0.25,2.75,4
CD_I1013015,Tamara Smith,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1013015.png,24,Hawthorn,11.07692308,2.076923077,0,5.769230769,13
CD_I1013017,Molly McDonald,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1013017.png,1,St Kilda,11.5,2.166666667,0.333333333,3.5,6
CD_I1013026,Elisabeth Georgostathis,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1013026.png,17,Western Bulldogs,14.625,2,0,4,8
CD_I1013027,Abbie McKay,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1013027.png,5,Carlton,22.18181818,1.636363636,0.181818182,4.545454545,11
CD_I1013028,Katie Lynch,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1013028.png,7,Gold Coast SUNS,14.25,4.75,0,2,4
CD_I1013032,Britney Gutknecht,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1013032.png,18,Western Bulldogs,16.41666667,2.25,0,2.333333333,12
CD_I1013120,Nicole Bresnehan,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1013120.png,12,Kangaroos,10,3,0,6,1
CD_I1013442,Jasmine Ferguson,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1013442.png,20,Kangaroos,8.333333333,3,0,1.866666667,15
CD_I1013522,Georgia Nanscawen,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1013522.png,5,Essendon,23.33333333,2.166666667,0,10.08333333,12
CD_I1013706,Sarah Rowe,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1013706.png,7,Collingwood,17.90909091,2.909090909,0,1.909090909,11
CD_I1013933,Georgie Rankin,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1013933.png,10,Geelong Cats,12.33333333,2.166666667,0,2.75,12
CD_I1013937,Angelique Stannett,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1013937.png,4,Fremantle,9.666666667,0.666666667,0.583333333,3.416666667,12
CD_I1013943,Tessa Boyd,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1013943.png,24,Kangaroos,10.36363636,2.454545455,0,1.545454545,11
CD_I1014034,Aisling McCarthy,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1014034.png,7,Fremantle,24.33333333,2.75,0.666666667,4.75,12
CD_I1014359,Laura Gardiner,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1014359.png,31,Sydney Swans,31.66666667,3.333333333,0.166666667,9.583333333,12
CD_I1014367,Alyssa Bannan,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1014367.png,6,Melbourne,10,1.733333333,0.6,2.933333333,15
CD_I1014372,Jessica Fitzgerald,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1014372.png,23,Western Bulldogs,16.16666667,1.416666667,0.25,5.083333333,12
CD_I1014373,Ciara Fitzgerald,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1014373.png,36,Carlton,11.73333333,1.8,0,2.8,15
CD_I1014375,Ellie McKenzie,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1014375.png,22,Richmond,22.4,3,0.8,4.6,10
CD_I1014556,Hannah Priest,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1014556.png,14,St Kilda,8.461538462,2.153846154,0.384615385,3.307692308,13
CD_I1014559,Najwa Allen,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1014559.png,4,Hawthorn,10.14285714,2.714285714,0,0.285714286,7
CD_I1014599,Caitlin Gould,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1014599.png,1,Adelaide Crows,9.555555556,3.444444444,1.111111111,2.777777778,9
CD_I1014624,Indy Tahau,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1014624.png,10,Port Adelaide,11.25,2.916666667,2.083333333,2,12
CD_I1014628,Taylah Levy,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1014628.png,10,GWS GIANTS,10.11111111,2.666666667,0.333333333,3,9
CD_I1014662,Kiera Mueller,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1014662.png,13,Adelaide Crows,7.555555556,0.888888889,0,2.444444444,9
CD_I1014663,Zoe Prowse,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1014663.png,4,Adelaide Crows,9.642857143,2.642857143,0.142857143,2.142857143,14
CD_I1014781,Emelia Yassir,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1014781.png,2,Richmond,8,1.444444444,0.444444444,2,9
CD_I1014785,Zali Friswell,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1014785.png,20,Geelong Cats,12.63636364,1.545454545,0.090909091,2.363636364,11
CD_I1014793,Tahlia Gillard,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1014793.png,17,Melbourne,12.9,2.8,0.1,2.3,10
CD_I1014810,Georgie Prespakis,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1014810.png,41,Geelong Cats,25.83333333,2,0.333333333,5.916666667,12
CD_I1014835,Tyanna Smith,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1014835.png,6,St Kilda,19.61538462,1.692307692,0.153846154,7.384615385,13
CD_I1014841,Ashleigh Richards,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1014841.png,22,St Kilda,13.42857143,3,0.571428571,5.714285714,7
CD_I1014869,Jenna Richardson,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1014869.png,11,Hawthorn,12.58333333,4.666666667,0,2.333333333,12
CD_I1014882,Laura McClelland,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1014882.png,16,Richmond,8.166666667,1.833333333,0,1.833333333,12
CD_I1014904,Megan Fitzsimon,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1014904.png,24,Melbourne,16.86666667,1.6,0.333333333,6.533333333,15
CD_I1014917,Lily-Rose Williamson,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1014917.png,15,Collingwood,12.45454545,2,0,4,11
CD_I1014962,Ella Friend,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1014962.png,16,St Kilda,9.818181818,1.272727273,0,2,11
CD_I1014991,Keeley Skepper,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1014991.png,4,Carlton,6.6,1.4,0.1,2.9,10
CD_I1015012,Ally Morphett,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1015012.png,7,Sydney Swans,17.18181818,5,0.090909091,3.272727273,11
CD_I1015025,Georgia Gall,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1015025.png,9,Melbourne,8,2.272727273,0.636363636,1.636363636,11
CD_I1015029,Maeve Chaplin,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1015029.png,13,Melbourne,18.23076923,3.461538462,0.076923077,4,13
CD_I1015047,Mimi Hill,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1015047.png,10,Carlton,23,2.083333333,0.333333333,3.333333333,12
CD_I1015053,Alana Porter,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1015053.png,9,Collingwood,6.714285714,0.285714286,0.571428571,2.285714286,7
CD_I1015060,Nicola Xenos,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1015060.png,27,St Kilda,9,1.25,0.5,5.5,4
CD_I1015068,Charlie Rowbottom,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1015068.png,8,Gold Coast SUNS,27.63636364,3.363636364,0.090909091,6.363636364,11
CD_I1015070,Eliza James,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1015070.png,2,Collingwood,4.5,2,0.5,1.5,2
CD_I1015088,Elizabeth McNamara,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1015088.png,22,Melbourne,22.06666667,3.4,0.066666667,4.333333333,15
CD_I1015091,Sarah Hartwig,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1015091.png,15,Western Bulldogs,9,2.333333333,0.666666667,2.416666667,12
CD_I1015094,Alice Burke,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1015094.png,3,St Kilda,11,2,0,3.615384615,13
CD_I1015097,Bella Eddey,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1015097.png,3,Kangaroos,13,1.692307692,0.384615385,2.384615385,13
CD_I1015105,Daisy Walker,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1015105.png,28,GWS GIANTS,6,0.6,0,3.4,10
CD_I1015124,Ruby Tripodi,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1015124.png,19,Kangaroos,16.33333333,2.133333333,0.2,5.333333333,15
CD_I1015137,Isabelle Pritchard,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1015137.png,4,Western Bulldogs,21.6,1.6,0.4,4.4,10
CD_I1015147,Charlotte Baskaran,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1015147.png,26,St Kilda,9.461538462,1.692307692,0.230769231,3.769230769,13
CD_I1015152,Montana Ham,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1015152.png,18,Sydney Swans,18.91666667,4.083333333,0.583333333,4.666666667,12
CD_I1015174,Ash Van Loon,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1015174.png,17,Sydney Swans,8.3,1.9,0,4.1,10
CD_I1015175,Tess Craven,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1015175.png,5,Kangaroos,14.86666667,3,0.4,3.133333333,15
CD_I1015181,Darcy Moloney,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1015181.png,4,Sydney Swans,11.18181818,1.727272727,0.181818182,2.454545455,11
CD_I1015182,Mia Van Dyke,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1015182.png,19,Essendon,2,1.5,0,0.5,2
CD_I1015189,Keeley Hardingham,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1015189.png,24,Western Bulldogs,8,0,0,1,1
CD_I1015193,Gabbi Featherston,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1015193.png,32,Geelong Cats,3.333333333,0.666666667,0,1.666666667,3
CD_I1015195,Annie Lee,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1015195.png,5,Collingwood,6.285714286,1.714285714,0,3,7
CD_I1015201,Analea McKee,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1015201.png,26,Western Bulldogs,4,1,0,2,1
CD_I1016781,Ella Maurer,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1016781.png,10,Gold Coast SUNS,13.125,1.75,0,2.375,8
CD_I1016865,Poppy Kelly,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1016865.png,14,Richmond,8.5,1.666666667,0,2,12
CD_I1016868,Hannah Stuart,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1016868.png,18,St Kilda,7.5,1.25,0.125,2,8
CD_I1016938,Ruby Svarc,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1016938.png,29,Brisbane Lions,9.857142857,1.571428571,0.785714286,3.214285714,14
CD_I1016956,Vivien Saad,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1016956.png,39,GWS GIANTS,3,0,0,4,1
CD_I1016971,Ellie Gavalas,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1016971.png,25,Western Bulldogs,12.09090909,1.454545455,0.454545455,2.636363636,11
CD_I1017023,Rebecca Miller,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1017023.png,15,Richmond,11.81818182,2,0.181818182,1.454545455,11
CD_I1017025,Gabby Seymour,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1017025.png,28,Richmond,9.125,2,0,2.625,8
CD_I1017029,Grace Campbell,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1017029.png,13,Collingwood,7.090909091,1.454545455,0.363636364,3.090909091,11
CD_I1017286,Emily Pease,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1017286.png,33,GWS GIANTS,17.66666667,1.5,0,2.833333333,12
CD_I1017292,Tarni Evans,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1017292.png,18,GWS GIANTS,12.58333333,3.5,1.083333333,3.083333333,12
CD_I1017322,Wallis Randell,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1017322.png,15,Gold Coast SUNS,6.333333333,2,0,2,6
CD_I1017328,Lily Tarlinton,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1017328.png,21,Adelaide Crows,6.5,1.333333333,0,3.166666667,6
CD_I1017333,Isabella Lewis,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1017333.png,6,West Coast Eagles,16.46153846,1.692307692,0.307692308,3.846153846,13
CD_I1017347,Mim Strom,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1017347.png,21,Fremantle,19.25,2.333333333,0,6.75,12
CD_I1017514,Liz McGrath,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1017514.png,27,West Coast Eagles,6.5,0.625,0,2.375,8
CD_I1018403,Eilish Sheerin,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1018403.png,4,Kangaroos,17.2,1.8,0.4,4.9,10
CD_I1018405,Jacqueline Parry,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1018405.png,5,Geelong Cats,13,5,0.916666667,2.833333333,12
CD_I1018874,Niamh Kelly,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1018874.png,23,Adelaide Crows,16.15384615,2.076923077,0.307692308,2.538461538,13
CD_I1018875,Grace Kelly,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1018875.png,20,Adelaide Crows,12.38461538,1.461538462,0.538461538,2.307692308,13
CD_I1018949,Aine Tighe,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1018949.png,10,Fremantle,8,0,1,3,1
CD_I1018953,Aileen Gilroy,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1018953.png,7,Hawthorn,13.77777778,2.222222222,0.222222222,3.555555556,9
CD_I1018955,Kate Surman,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1018955.png,7,Geelong Cats,11.08333333,1.416666667,0.083333333,3.5,12
CD_I1018966,Sinead Goldrick,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1018966.png,23,Melbourne,12.875,1.375,0,2.75,8
CD_I1019034,Orla O'Dwyer,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1019034.png,9,Brisbane Lions,18.06666667,1.733333333,0.466666667,3.533333333,15
CD_I1019035,Greta Bodey,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1019035.png,3,Hawthorn,9.857142857,1.642857143,0.785714286,3.642857143,14
CD_I1019053,Catherine Svarc,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1019053.png,25,Brisbane Lions,11.86666667,1.2,0.066666667,6.2,15
CD_I1019057,Dakota Davidson,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1019057.png,14,Brisbane Lions,8.066666667,2.666666667,0.933333333,1.8,15
CD_I1019059,Maria Moloney,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1019059.png,9,Port Adelaide,9.833333333,1.583333333,0.083333333,4.083333333,12
CD_I1019431,Brooke Tonon,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1019431.png,28,Adelaide Crows,9.583333333,1,0,3,12
CD_I1019456,Keeley Kustermann,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1019456.png,7,Adelaide Crows,7.153846154,1.692307692,0.230769231,2,13
CD_I1019503,Hannah Ewings,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1019503.png,9,Adelaide Crows,8.666666667,1.666666667,0,2.666666667,3
CD_I1019509,Katelyn Pope,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1019509.png,44,Port Adelaide,8.333333333,0.833333333,0.416666667,2.916666667,12
CD_I1019689,Amber Clarke,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1019689.png,25,St Kilda,8.538461538,1.461538462,0.384615385,2.307692308,13
CD_I1019693,Brooke Smith,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1019693.png,18,Adelaide Crows,7.666666667,1,0,2.333333333,3
CD_I1019700,Mackenzie Eardley,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1019700.png,17,Hawthorn,9.833333333,2.083333333,0.083333333,4.166666667,12
CD_I1019705,Mia Busch,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1019705.png,28,Essendon,13.25,1.916666667,0,4.083333333,12
CD_I1019711,Keeley Sherar,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1019711.png,25,Carlton,16.46666667,3.2,0.333333333,5.533333333,15
CD_I1019713,Georgia Campbell,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1019713.png,1,Melbourne,6.833333333,1.416666667,0.166666667,1.333333333,12
CD_I1019724,Carly Remmos,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1019724.png,30,Collingwood,16.375,1.875,0.125,5.625,8
CD_I1019734,Charlotte Simpson,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1019734.png,33,St Kilda,9,1,0.125,3.25,8
CD_I1019736,Yasmin Duursma,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1019736.png,11,Carlton,10.36363636,2.545454545,0,3.181818182,11
CD_I1019762,Paige Scott,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1019762.png,5,Richmond,8.416666667,1.5,0.25,2.833333333,12
CD_I1019806,Jemma Rigoni,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1019806.png,43,Melbourne,6.75,1.625,0.125,2,8
CD_I1019811,Alice O'Loughlin,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1019811.png,6,Kangaroos,11.84615385,2.461538462,0.769230769,3.769230769,13
CD_I1019817,Charlotte Taylor,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1019817.png,11,Collingwood,9,2,0,7,1
CD_I1019819,Brooke Vickers,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1019819.png,24,Carlton,8.727272727,1.636363636,0,2.454545455,11
CD_I1019821,Jasmine Fleming,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1019821.png,5,Hawthorn,16.63636364,1.545454545,0.181818182,5.181818182,11
CD_I1019828,Keely Coyne,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1019828.png,9,Hawthorn,10.71428571,1.5,0.142857143,2.285714286,14
CD_I1019830,Bridie Hipwell,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1019830.png,19,Hawthorn,9.166666667,0.5,0.333333333,4.833333333,6
CD_I1019834,Sofia Hurley,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1019834.png,25,Sydney Swans,20.2,2.8,0.4,5.6,5
CD_I1019849,Claire Ransom,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1019849.png,26,GWS GIANTS,8,1,0,3,1
CD_I1019883,Laura Elliott,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1019883.png,20,Hawthorn,9.642857143,2.357142857,0,1.357142857,14
CD_I1019887,Amelia Velardo,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1019887.png,1,Carlton,12.69230769,1.769230769,0,2.384615385,13
CD_I1021365,Annabel Kievit,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1021365.png,1,Gold Coast SUNS,8.25,1,0.166666667,3.583333333,12
CD_I1021367,J'Noemi Anderson,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1021367.png,7,St Kilda,8.636363636,1.636363636,0.636363636,5.090909091,11
CD_I1021399,Jessica Low,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1021399.png,30,Fremantle,9.9,1.2,0.2,2.8,10
CD_I1021409,Matilda Dyke,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1021409.png,16,Essendon,11.08333333,1.833333333,0,3.083333333,12
CD_I1021410,Dana East,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1021410.png,8,Fremantle,13.75,1.125,0.125,4.875,8
CD_I1021411,Amy Franklin,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1021411.png,19,West Coast Eagles,5.363636364,1.181818182,0.545454545,1.454545455,11
CD_I1021412,Maggie MacLachlan,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1021412.png,21,Essendon,12.63636364,2.090909091,0.363636364,2.909090909,11
CD_I1021415,Courtney Rowley,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1021415.png,5,West Coast Eagles,13,1.25,0.125,2.875,8
CD_I1021416,Beth Schilling,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1021416.png,30,West Coast Eagles,0,0,0,0,1
